ㅁㄴ,메뉴,아이디,배당,양,text,text2
3198,골목안 정원,모듬버섯,35종로3가역5번 출구에서261m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분","안녕하세요 저희는 최고급품질의 고기만 사용하 며, 고객만족을 위해 최선을 다하겠습니다. ** 일 요일은 업장 휴무입니다 **"
3199,강남면옥 인사점,메뉴,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3200,강남면옥 인사점,갈비찜 소,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3201,강남면옥 인사점,갈비탕,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3202,강남면옥 인사점,비빔냉면,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3203,강남면옥 인사점,물냉면,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3204,강남면옥 인사점,만두국,35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3205,강남면옥 인사점,떡만두국(계절메뉴),35종로3가역5번 출구에서254m,영업 중21:00에 영업 종료21시 0분에 영업 종료,"단체 이용 가능, 포장, 예약",갈비찜과 함흥냉면이 유명한 맛집
3206,양반댁,간장게장 솥밥정식,35종로3가역5번 출구에서233m,영업 중20:00에 라스트오더20시 0분에 라스트오더,"단체 이용 가능, 포장, 예약, 남/녀 화장실 구분",인사동에서 40년동안 운영해온 양반댁 입니다 보리굴비와 간장게장을 대표로 하는 한정식 집으로 충북음성에서 직접재배하는 식자재와 국내산 암꽃게를 산지에서 직접받아 직접만드는 간장소스로 신선한 음식을 제공하고 있습니다 40년동안 인사동을 지켜온 마음가짐으로 앞으로도 더욱 좋은 음식으로 대접하고자 노력하는 양반댁이 되겠습니다 감사합니다
3207,양반댁,보리굴비 솥밥정식,35종로3가역5번 출구에서233m,영업 중20:00에 라스트오더20시 0분에 라스트오더,"단체 이용 가능, 포장, 예약, 남/녀 화장실 구분",인사동에서 40년동안 운영해온 양반댁 입니다 보리굴비와 간장게장을 대표로 하는 한정식 집으로 충북음성에서 직접재배하는 식자재와 국내산 암꽃게를 산지에서 직접받아 직접만드는 간장소스로 신선한 음식을 제공하고 있습니다 40년동안 인사동을 지켜온 마음가짐으로 앞으로도 더욱 좋은 음식으로 대접하고자 노력하는 양반댁이 되겠습니다 감사합니다
3208,양반댁,국내산 돼지갈비 솥밥정식,35종로3가역5번 출구에서233m,영업 중20:00에 라스트오더20시 0분에 라스트오더,"단체 이용 가능, 포장, 예약, 남/녀 화장실 구분",인사동에서 40년동안 운영해온 양반댁 입니다 보리굴비와 간장게장을 대표로 하는 한정식 집으로 충북음성에서 직접재배하는 식자재와 국내산 암꽃게를 산지에서 직접받아 직접만드는 간장소스로 신선한 음식을 제공하고 있습니다 40년동안 인사동을 지켜온 마음가짐으로 앞으로도 더욱 좋은 음식으로 대접하고자 노력하는 양반댁이 되겠습니다 감사합니다
3209,두리가 햇콩마을,삼합,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3210,두리가 햇콩마을,홍어찜,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3211,두리가 햇콩마을,두부보쌈,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3212,두리가 햇콩마을,코다리구이,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3213,두리가 햇콩마을,두부김치,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3214,두리가 햇콩마을,보리굴비,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3215,두리가 햇콩마을,육전,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3216,두리가 햇콩마을,감자전,35종로3가역5번 출구에서216m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"예약, 남/녀 화장실 구분",인사동에 위치한 건강한 음식집! 두리가햇콩마을 입니다.
3217,인사동풍경이 있는 찻집 ,대추차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3218,인사동풍경이 있는 찻집 ,쌍화차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3219,인사동풍경이 있는 찻집 ,오미자차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3220,인사동풍경이 있는 찻집 ,생강차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3221,인사동풍경이 있는 찻집 ,계피차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3222,인사동풍경이 있는 찻집 ,레몬차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3223,인사동풍경이 있는 찻집 ,석류차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3224,인사동풍경이 있는 찻집 ,모과차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3225,인사동풍경이 있는 찻집 ,유자차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3226,인사동풍경이 있는 찻집 ,매실차,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3227,인사동풍경이 있는 찻집 ,단호박식혜,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3228,인사동풍경이 있는 찻집 ,미숫가루,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
3229,인사동풍경이 있는 찻집 ,수정과,35종로3가역5번 출구에서336m,영업 중23:30에 영업 종료23시 30분에 영업 종료,"단체 이용 가능, 주차, 방문접수/출장, 예약, 무선 인터넷",테이블마다 놓여 있는 생화가 분위기를 돋우는 곳이다. 살내는 전통적이라기보다는 현대적으로 꾸며 놓아 깔끔한 분위기를 낸다. 한쪽 벽이 유리로 되어 있어 인사동이 내려다 보이는 전망도 괜찮다. 전통차에는 한과나 가래떡구이를 곁들이는 것도 좋다. 벽면에는 다양한 다도구들이 전시되어 있어 감상하는 재미도 쏠쏠하다. 오미자차와 대추차 등을 많이 찾는다.
